song_id,title,artist,mood,year,valence,energy,youtube_id
6nDYi8eDICwX3Yn1ye1bM0,On the Way,Daniel Santiago,Sad,2006,0.073,0.441,
0X8O1D7g8OammrKp9VpBGs,"Mass No. 5 in A-Flat Major, D. 678: Gloria: Gratias agimus tibi",Franz Schubert,Sad,2011,0.039,0.045,
5s3GYE1UMlREZlFbkcsS5s,Seductive Flame,Arcana,Sad,2006,0.029,0.272,
2Jmv9MnHbj2XrhZ74n3jG2,To Reassure,Clairvoyants,Sad,2001,0.047,0.203,
6n2k5kwk92dQlWEjrzGGww,Chanel No. 5,Blues Company,Sad,2009,0.165,0.364,
1rLYWSXPrJGWnlGlSwPEia,When a Man Loves a Woman,Michael Bolton,Sad,2006,0.234,0.42,
1v7MGTO4CJvEZwTxPhdNGe,Time Missed,Mrs Jynx,Sad,2008,0.101,0.42,
2ln0TArd8kXPAyXlHB855M,Yuletide Fires,Diane Loomer,Sad,2008,0.039,0.044,
3Vhb8hILh2q4JoNVJjrzNQ,"""O holder Tag, erwünschte Zeit"" BWV 210",Johann Sebastian Bach,Sad,2007,0.323,0.01,
4fSHPC4NqX69asjVmex5DR,There Was A Sweetness,Frank Bango,Sad,2001,0.434,0.223,
7eH88Sab3ZO3KGiuiInnsC,Carrion Doves,Crooked Fingers,Sad,2003,0.159,0.155,
0rJDU4BInFNoUS0cD69Rda,Jerusalem,Rabih Abou-Khalil,Sad,2010,0.163,0.106,
3cMIItUcbhGh3gnkYAndyQ,Black Magic,The Gravesiders,Sad,2010,0.063,0.068,
25I6y8GGc0LVilIedcEXqb,For Everything a Reason,Carina Round,Sad,2009,0.065,0.328,
0yPjSBNdtO1ajtcCaY4EM5,"Symphony No. 2 in B-Flat Major, Op. 52, MWV A18, ""Lobgesang"" (Hymn of Praise): I. Allegretto un poco agitato",Felix Mendelssohn,Sad,2001,0.096,0.068,
6qPI47J0CQMMteaVM1PV80,Because,Guy dHardelot,Sad,1995,0.181,0.35,
0E6dsz7HAyJf9qNuK2N1O7,"Pomone, Waltz, Op. 155",Émile Waldteufel,Sad,1995,0.306,0.227,
3L5kAUmwcquo2rYQDL3GXM,Far From Me,Jeffrey Foucault,Sad,2009,0.369,0.158,
4UEjBc5iaTH8tzq8FsuueC,Oboe Concerto in A Major (arr. J. Barbirolli): III. Sarabanda,Arcangelo Corelli,Sad,1996,0.046,0.036,
2fJ0luYBjtxkCYDbVjMmWR,"Le nozze di Figaro, K. 492: Act II: Come out of there, Susanna! (Count, Countess, Susanna)",Wolfgang Amadeus Mozart,Sad,2004,0.277,0.129,
0JC3pZJuw0paElXH2TmE2o,Pullin' Pullin',Shelley Short,Sad,2006,0.403,0.326,
1Fjwz0BBrqbh3Kz0b8d7dh,Carol Of The Birds,Fernando Ortega,Sad,2008,0.079,0.094,
1ss3zB2QA6pNCXfkY5moGu,The Way We Know Things,Negativland,Angry,2014,0.354,0.579,
2VIMXmWUIqhMqg6h5FOFPG,Pop Out Again (feat. Lil Baby & Gunna),Polo G,Angry,2019,0.364,0.689,
6upKboJjYHOXrZijyqxhPD,Your Own Pace,Obita,Angry,2017,0.404,0.768,
2x10LpKp66I8RoWdgKsr3U,Passion and Purity,S.O.,Angry,2012,0.304,0.694,
2I5oZlTC1SLe9F1r6ukMkx,Liar,Boosie Badazz,Angry,2017,0.293,0.675,
3ad9AfwMvPlLkpz4Yh0f9n,Blessings My Way,Bobby Gore,Angry,2016,0.426,0.721,
0gdJrYyH4F5yxqQzgKke1I,Zunguzeng Inna Di Penh,Dub Addiction,Angry,2013,0.382,0.645,
7eTg22wEvfdBKjIkBxfVVT,Home - Motor City Drum Ensemble Remix,Zero 7,Angry,2019,0.042,0.712,
4fzTOnqnxA14WA6i35RiJ4,Texas Tea,Fear Control,Angry,2015,0.435,0.927,
30hMjM2u6QFXSYxsWQqHBt,Mercenaries Live Forever,Alexander Plowright,Angry,2018,0.04,0.754,
6NOWxLorx7HOl3gPdSVneA,Pyromaniac,Blacktop Mojo,Angry,2017,0.432,0.794,
0Qck5G0O7mJjquBkZgsk2t,Mastermind,Heavens Gate,Angry,2015,0.148,0.988,
4MzhmCOgPB7xb87f1CXjlA,Thug Love,A Boogie Wit da Hoodie,Angry,2020,0.328,0.643,
4HwQlANQLxRO07DXyAvCHV,You Do,PHresher,Angry,2018,0.265,0.596,
7hN8kid7deJjM4K7UNF4lG,Dislike,Mad Essence,Angry,2020,0.248,0.986,
5NmdpveRtDvLkzB4jbFQ4V,Roll in Peace,Bigguy,Angry,2020,0.424,0.624,
4XKMVt3d3F0whKyMwhBSW2,Untitled 1985 - Victor Shan/Gerd Janson Morning mix,Muslimgauze,Angry,2016,0.231,0.744,
3vxIEhKIdcZ06FQVXBAhuo,Christianity Is Stupid,Negativland,Angry,2014,0.35,0.792,
5oGl7sXdl4cY7mbkMYTDnf,Decades of Terror,Apeiron,Angry,2017,0.42,0.969,
5UGpRHJON2EaWbJCM7lh6J,Blue Rosebuds,The Residents,Angry,2015,0.313,0.883,
5iU5u4vqIAzD3ZP6k9PmP6,Madman,The Rods,Angry,2017,0.176,0.966,
4ClIaFeFhua1E5BItugsIs,Grey Area 01 #3,Grey Area 01,Angry,2015,0.149,0.88,
47bdnTldEzS2VUkPHzjrxx,Further and Farther,Heir Apparent,Angry,2018,0.141,0.618,
0VKaX4ZV1egESvLugLWBCA,Autumn Changes,Zakk Wylde,Angry,2016,0.359,0.657,
5VRRtp5iD5hIZHx1yRxNhY,My Van,NCT 127,Angry,2018,0.395,0.65,
2Fymzf3t1n69fYwFg29REH,Line,Shad Shadows,Angry,2018,0.217,0.878,
72qXhztSxkqPWCuiMc1FVv,G R U n G E H O T E L,ECID,Angry,2013,0.318,0.78,
2675iD9FKesKTarJIqNw4o,Semma,Jef Stott,Angry,2012,0.381,0.991,
3PN0BDAYeMHOMPzy9xzm4g,"Surrender - Live at the Forum, Los Angeles, CA - December 1979",Cheap Trick,Angry,2019,0.345,0.984,
28F23KrydISLEHwZ3SMjFM,Me and You,Saving Abel,Angry,2012,0.339,0.919,
5oo4yeCkXBBUrvrUKlYlXf,Perfect,KingVay,Angry,2020,0.216,0.555,
2aoC0Ivvfgnd8JX9nXzimZ,Head over Heels,Deepfield,Angry,2019,0.332,0.783,
1MTwRcz1quOgWXoJc3zMoi,Whoa Buck,Betty Bonifassi,Angry,2014,0.394,0.696,
2QRm96tBIlWdLP3NUhLALT,Everybody Needs Jah (FAO Dub),La Big Vic,Angry,2012,0.317,0.721,
1oe7mADl6XjUa2IA3S8Ql2,Negate the Infinite,Odyssey,Angry,2016,0.443,0.947,
7b5Ukw34DDdh1JmU9kFHm8,Zauberwald,Trio Schmetterling,Angry,2013,0.079,0.55,
7yto5fRdvC44kXsm40lSjv,Be the One I,Guides,Angry,2014,0.257,0.712,
005Ca6DKFKRth6U1KsYxDm,天地開闢,WarDimension,Angry,2020,0.265,0.594,
66xJt2uRJrxUk2goOaJLmY,Disney y Resaca Padre,Nueva Vulcano,Angry,2020,0.423,0.902,
0PODMFUNSeha1EsAsTaezL,"Outy When I Drive/Blamed (feat. Rich The Kid & Yella Beezy, feat. Rich The Kid, Yella Beezy & Sage The Gemini)",Chris Brown,Angry,2019,0.422,0.776,
0U3H4UTUlr9h0NU1LAjsbH,From Dust,Xilent,Angry,2019,0.284,0.751,
3oUZMBVRKzhUrN36XIHac1,The Ability to Drive Something Completely Into the Ground,Brickfoot,Angry,2014,0.115,0.584,
2Zw28r4nyj806ToVFkmzhb,Fancy,Richard Cheese,Angry,2015,0.233,0.572,
3LceEYUijQe7nuI7zK4Fwo,Flight,Psymun,Angry,2013,0.326,0.622,
1f84O0OShbVmEcdtfPJ60T,Just Exist - BBC Live Version,Touché Amoré,Angry,2014,0.337,0.975,
1U1yaN1VPCUQRRnR57itGE,Your Love,Herrick,Angry,2016,0.416,0.64,
4nXgeFvDvTGGrpibq2fBhR,The River,Battlesoul,Angry,2013,0.102,0.998,
3kbfu7mnxlgRevIbRhwVKy,Interlude,Belly,Angry,2017,0.353,0.871,
2z21iEgDXBV0mv00cOBlFI,Monarch - Speed of Light,Notaker,Angry,2016,0.07,0.721,
1wBoZ4xV30Zlghm3Vz9hRv,Ways of the World,Grey Skies Fallen,Angry,2020,0.359,0.864,
5sAtFdi96OmmyI3u9PQfPy,Two 0 One,John Tejada,Angry,2015,0.396,0.647,
1cISJYfMDJztM978xtw65e,Ram Ranch 31,Grant Macdonald,Angry,2018,0.393,0.957,
1bMJvE2mTXtUAFbRcfDNys,Perihelion,Narconic,Angry,2020,0.151,0.801,
0rw5xJblizH9VdC9R8eNEE,Together,Deon Custom,Angry,2015,0.253,0.888,
79Mjfhh393dZdAsTvUFDR6,Don't Go Breaking My Heart,Backstreet Boys,Angry,2018,0.246,0.703,
6zXkiNm6sei1WROOw2nhkD,It's Ordinary,USA Nails,Angry,2019,0.39,0.915,
1JMu33xvnGE43ViTqlEIa7,Standing Tall,Mindtech,Angry,2020,0.322,0.983,
3z8SKeVKk7t1bZWVzMq4Fr,"Inner Maze, Outer Haze",Ninth Paradise,Angry,2016,0.412,0.748,
2DAUSTGtvt1f6JlCzeyPR9,The Life of Riley,Memorex Memories,Angry,2020,0.253,0.679,
4X8DLLCuaINPDoa59QRnYf,Getaway (feat. Iiris),Eby Music,Angry,2014,0.284,0.568,
5rhzgswEqmkRSdkI32iRgN,Advice from a Caterpillar - Live,Temperance,Angry,2017,0.245,0.716,
7hICI90u3sVvsX7IaojRxQ,Power Freaks,Jean Dawson,Angry,2020,0.113,0.903,
0NA1a97phESzWUnhXnENZe,Sa Iyo,Sarah Geronimo,Angry,2012,0.378,0.678,
3I0Y8k08xEv1bR5Oux6xZY,Closer - DJ Behrouz Remix,Mood II Swing,Angry,2019,0.389,0.722,
6vsT3c0bOrE8OqkVj7V2AR,Concrete Jungle - Empire 1 Remix,Au/Ra,Angry,2018,0.365,0.661,
1WfEXsij6wh6uHYigb8KhK,Fight Song,Calvin Krime,Angry,2016,0.442,0.95,
3N9uLsCwIVHTWKNTgau5SR,Holding Hands,Bush Baby,Angry,2014,0.302,0.597,
5tNGxQmE5sC075FKWuyRg2,Flying Eye Land - Remastered,California Sunshine,Angry,2017,0.335,0.995,
0uSQbnMekbsnvY49hBlicI,Is It That,Enzo Garcia,Angry,2013,0.363,0.649,
4GIhsbY2u0mqq1TiEE3xoz,Love Don't Live Here,Benji Kaine,Angry,2019,0.444,0.654,
2z4xQB87DTFsn1QRq26o48,La même chose que d'habitude mais en moins bien,MEZERG,Angry,2020,0.139,0.699,
5Zi4cxMaTvdZeAKQ1HHQrm,Wolves' Lullaby,V Scripts,Angry,2020,0.319,0.845,
7ve12m1fxxNTvIst13mw4r,Wherever I Go,Fly By Midnight,Angry,2017,0.347,0.581,
3cQJD6xX7FJAmgaHyVVRRN,NO STARVING ARTISTS,R.A.P. Ferreira,Angry,2020,0.449,0.568,
559UzFqIzLWuHam6dPY5Jg,Shelter in Place,Tiles,Angry,2016,0.275,0.919,
51d3RthWwCHj4ZAHwt6Xwo,Neptune,Foals,Angry,2019,0.091,0.681,
72LFyvCHhxUBRA80w2moPw,Treasure,Starkey,Angry,2020,0.418,0.661,
2cbUtf6FVhW2t1FJUSHpzo,This World Fucked Up,Boosie Badazz,Angry,2019,0.191,0.607,
5pdOBeHbHHK4xiGpaPQ5yH,Future Energy,Yheti,Angry,2018,0.32,0.887,
5bBeJHqSGbSP4ovGJ6DK5O,Untitled II,Vedagor,Angry,2019,0.274,0.812,
6BPDQjEbmCYjJBt63L6Re8,A Moment Before,Psyk,Angry,2019,0.038,0.89,
2S04YovVMgf9bo4EwBJF9N,Abre Tu Ventana,Ricao,Angry,2013,0.242,0.689,
6n4K23HLzKb1SXxfhyFEks,Let's Talk,Rogue,Angry,2019,0.308,0.829,
2kShR8rC4w6BzvfD8JJHMG,Kryptonite,Foster Olson,Angry,2016,0.226,0.662,
3TELGseNw4tn2rzsvJ7PBa,Dimensional People Part II,Mouse On Mars,Angry,2018,0.39,0.806,
2dv0uV5j94aLEOatxM4VoQ,1.19 - The 119 Show - Live in London,Lacuna Coil,Angry,2018,0.275,0.931,
1hA8oJG0Y9s8a8EZ7L8dBw,07B2,ItaloJohnson,Angry,2013,0.323,0.557,
0eMD1mw2k8CXCqcHeD5jbN,Embrace,John Connor,Angry,2017,0.335,0.815,
7JuhJBqeDfhHS9kHC3tAZA,Psychadelicacy,Electroshock Therapy,Angry,2012,0.383,0.863,
2DtG92hD7YXjIFgkyaPwdv,Reptiles,Bogtrotter,Angry,2015,0.413,0.937,
5Xq7KPZSONkhHx6DFTAbTz,All My Friends,AJ Mitchell,Angry,2019,0.445,0.64,
1K51qmIf3nP05YIScLYx7X,Attack Ships on Fire,Revolting Cocks,Angry,2015,0.398,0.991,
1wsPebRWeYsBjtbWN7mP10,Hände (feat. Farid Bang),Namika,Angry,2018,0.248,0.634,
7Ek4wJxbQ4cgkZHGtlGvMo,The Rat - Gridlok Remix,Black Sun Empire,Angry,2013,0.266,0.924,
2eEmBv9HbTYl8C2wr6ns7r,Decaying Sky,Hela,Angry,2019,0.343,0.852,
7BnmKZ5npjsbptHsW4z5FL,In the River,Lifelight Worship,Angry,2018,0.443,0.593,
3vy6JiuuSgBtkaOuW47viQ,Staycation,Jussie Smollett,Angry,2018,0.33,0.708,
09FHp32mX54XDEyjTiImSw,Iron Shield,Immediate,Angry,2018,0.086,0.723,
3xnwCAFgAoSBDBt8JQAuge,One Day (feat. ROZES),Sam Feldt,Angry,2019,0.332,0.858,
197mlqY9vYXIe4eZq4dIKy,Spreading the Spirit of Civil Disobedience,Howard Zinn,Angry,2015,0.354,0.785,
278Ao6KQDxWGGszv24uvhI,Bang Bang,Green Day,Angry,2016,0.359,0.958,
3Gn0lRSYCY5JHjfyAN72Jn,I Got Angels,Emcee N.I.C.E.,Angry,2017,0.409,0.771,
1PBwzyGGmXj7xcRMAwKh93,Kontra,Governors,Angry,2017,0.406,0.938,
7xIWQbbvrDuKAkZ5313q6R,Too Many Tomorrows,Trade Secrets,Angry,2018,0.308,0.811,
4XHjL8dP2OPfzQqWWvV58n,Shake Sumn (feat. City Girls & Yo Gotti),YFN Lucci,Angry,2020,0.443,0.633,
2HvPGrT7PlbxuKPuROGLUx,Hottest on the Block,Dopetrackz,Angry,2016,0.259,0.785,
0NM4OXAK0nwwpXkEyr2AJa,Flesh Parade,Jesters of Destiny,Angry,2017,0.362,0.881,
4dAySeC30zF5islfZ3A8pa,Giza,JOOL,Angry,2018,0.449,0.946,
3EZBE19bS0W7gIqL4p7KsB,Just You And I,Melissa Manchester,Angry,2018,0.296,0.581,
4FCBGIUCkuNIRKtY5JFvCH,I Feel Alright,One Last Shot,Angry,2017,0.264,0.973,
14gZNIxGD5yH7oE1qAHTiH,Yellow Shoes - Calibre Remix,DJ Marky,Angry,2013,0.407,0.87,
62HSKyQuIN3myuObvv6dX3,Long Weekend,Gridlok,Angry,2017,0.226,0.966,
71py3xqhykpPa17P0mbv71,We Got It All,The Slow Death,Angry,2018,0.376,0.988,
7u5KitOlCcL3kGYQDFBd4q,Old River,Jack Tempchin,Angry,2016,0.434,0.554,
4JNmKxqZaTwwYoruiZTQMm,One in a Million,Matoma,Angry,2018,0.355,0.678,
1I6D17h0Ssn7tY00D7xISs,As The Gods Succumbed - Live,Adramelech,Angry,2016,0.282,0.927,
4w2qCzZrgsMceqdqQbwyIF,Breakthrough,Silver Surfer as Chrome Wheelz,Angry,2020,0.232,0.987,
3UisxPM06wYjuGcx1NekRj,Amateur Hour,Whitechapel,Angry,2014,0.314,0.676,
2402J5BqulFlBt3IEf2PH9,Whistle (While You Work It) - Joshua Walter Remix,Katy Tiz,Angry,2015,0.305,0.871,
7C0XdTK2SNar7EeKyJGRhG,Flash React,Batu,Angry,2018,0.235,0.686,
5ghCWA1yoeRjm2aaRiesEI,Alaska,Surreal,Angry,2017,0.289,0.696,
7fOPVfABNLg3sxtgXBhBdp,The Plan,G-Eazy,Angry,2017,0.35,0.597,
1usGhgiteIX361H9xJI4fz,You and I,Blame It On Cain,Angry,2017,0.27,0.938,
3Ulh8AlXmYztutPMN59e0s,Rolling Papers 2,Wiz Khalifa,Angry,2018,0.214,0.716,
5YdAGJhCI2jIuJ7R1yn7DD,T-RN-V,Bronze Teeth,Angry,2017,0.054,0.619,
3kUqKWuAfZ9wHUFwNcs8eA,Summertime,Moonguys,Angry,2016,0.092,0.728,
7jpSvCrFev9EBb5RSmoRTa,Standing on the Sun Remix (feat. Mr. Vegas),Beyoncé,Angry,2014,0.397,0.808,
1G1MR0FjOIGHjUZcU11CZg,ギブとテイク,PASSEPIED,Angry,2015,0.417,0.877,
74huOR1G9wPBA42FZHrXUi,Lotus,Dinka,Angry,2012,0.271,0.954,
7zmmr33PSDUd4ng3Fi6zKN,This Is The Place (feat. Astronautalis),Sims,Angry,2014,0.368,0.848,
4Bc8nrwNflH099Np4PO43f,Scenial,Purple Motion,Angry,2019,0.389,0.799,
7CWuyMG07Hdz45kNt2kXdU,Sister Christian,Night Ranger,Angry,2012,0.354,0.731,
0a2rY39Sl54oVQK8vz1Wun,Opia - Liquid Divine Remix,PsyAviah,Angry,2016,0.325,0.816,
5hejVkt9fA83nmvkXwpJp7,Man of Steel,Grant Maloy Smith,Angry,2018,0.428,0.628,
7vVndSooi8tjMbpHh7klW6,Resilientes,tres41,Angry,2016,0.391,0.965,
2Le6CUEYC27LgiiuQKh53F,They Know What This Is,The Jacka,Angry,2020,0.221,0.69,
0FUvGA1eZgwBzt0hVhOWUD,Build A Pyre (Begin Again),Son Lux,Angry,2014,0.388,0.613,
44OvmYugGRDfXxnPfCgT9M,Youth,Karac Hendriks,Angry,2017,0.204,0.752,
2YI1w8rBxKA1qTFD0CKnzJ,Her First Time,Big Lyrx,Angry,2020,0.357,0.746,
3IHWgO5YcXSSc00sIFEy7o,Six Feet Under,Crystal Lake,Angry,2016,0.398,0.951,
0rN12Z8PfpYYSjcYJ4kCpg,all in my head again,Ken Riffy,Angry,2020,0.41,0.707,
2FgA4aNdICyUqQhFnBr2ZH,No Life Till Fury,Betrayer F.T.M.,Angry,2013,0.292,0.979,
7oS7bANitsxqWk5BkathIg,Firedance,Various Artists,Angry,2017,0.229,0.557,
0H4LVk5IWDr9grKTYPBROn,Poetic Web (Vibin),TEC,Angry,2020,0.382,0.576,
11kkEvrNqZCC2tIMcCfD2e,Soul Glo - Extended Version,B.o.B,Angry,2019,0.36,0.614,
4xqJ7n0jP3eEWhp0yxtF7p,Fairy on the Wire,Die Kammer,Angry,2016,0.423,0.569,
1Kbchhz5gt7Wgo3t8ZzlFP,Gold Leaf,Sa-Roc,Angry,2020,0.236,0.721,
2KtFXoKM6SjBebCOtxw1Jh,Reflection (Album Mix),Monstercat,Angry,2013,0.294,0.873,
1Dmf8dMy46yzVGZpGfAeo8,Body Bags (Alternate Mix),Hell Came Home,Angry,2016,0.443,0.958,
3UiweULq4KiVeqmzVe6Abu,Entry - Original Mix,Evoke,Angry,2013,0.344,0.798,
2eurSTdTWiHpSCYGi2yCZc,Carrying the Stick (Live),Queen City Kids,Angry,2015,0.388,0.826,
2X6iPCfSYPEyRDFfOSvr2I,No Side Effects,C-Lekktor,Angry,2014,0.134,0.995,
3QxtH7v66gwAKVa4fWB1mr,Are You Tired?,RØSÉ,Angry,2020,0.253,0.834,
6smSnAv4mN4zlwKxCUCYXH,Blacksong - Live,Jorn,Angry,2019,0.327,0.843,
6akqCjaRSgqTPMuLEoGeBi,Fire Away,Fractal,Angry,2015,0.321,0.854,
43ZRsSeJ2WWEZAJxc1jI5B,Super Nova - Original Mix,Remundo,Angry,2013,0.339,0.962,
1Fw8AUdmEoh93KM8l1T05F,Cleveland 20/20,Algiers,Angry,2020,0.218,0.753,
2gWOPj3w1jG1TeqjvYL0xm,Go! - Original Mix,Beltek,Angry,2013,0.296,0.702,
7IhuP0bkMS8sRQ80spuXai,Crooked Smiles And Greedy Hands,A Fragile Tomorrow,Angry,2012,0.294,0.762,
4zXcws4UNCxPeKsKMO1rcW,Alyssum,Zone,Angry,2018,0.358,0.735,
4VPwBpD2gu4a9b4uedCNCK,Torch,Tesla Principle,Angry,2014,0.123,0.927,
1JDtEimqOes6Q2K9bb7V0e,Jujitsu,Ouija Macc,Angry,2019,0.209,0.568,
1Xlx24BKas70dTmj7uwehr,Beat The Angel,GameChops,Angry,2013,0.259,0.659,
5jnuKMnX9IoW0ZAHFYYSck,Believe,Toni Romiti,Angry,2015,0.446,0.603,
6Uudacyliyq5ucs9KcRrYe,The Way You’re Loving Me,Mad Margritt,Angry,2013,0.289,0.867,
4Zh56XxAC7LgYgXrAexbyF,Super Hang Loose...,PonyHomie,Angry,2013,0.261,0.829,
2GM2JZSMWNuXDbGqBAKHiY,Benz,Futuristic,Angry,2017,0.373,0.564,
0wsT896ZwdKqyBcO5sJ9m8,Overture - My Roots: Money (That's What I Want) / Messin' with the Kid - 2015 Remaster,Todd Rundgren,Angry,2016,0.313,0.921,
5PAKuy3LTElV6kG3hKsc2v,Up the Workers,Sly & Reggie,Angry,2012,0.228,0.677,
4JtYpUWMOZaVuZYqF0sxhX,Computer Say No,Silverlight Shadows,Angry,2017,0.299,0.988,
5mkC4gry9BsmgWdbBGmTh4,This is War - Live,Bush,Angry,2020,0.401,0.816,
3NmndGYOIYocA5OTHMVoaw,Golden Trunks,Arctic Monkeys,Angry,2018,0.09,0.564,
4Nk4G09kVbkYPtWOAwiESR,Lay It All on Me / Hold My Hand,Evynne Hollens,Angry,2016,0.268,0.564,
3Coh0T73wGkrepZnkcOncY,America,J.Dollaz,Angry,2020,0.112,0.726,
1FcnXazk9RFQYXHV1R841T,Happiness,Alexis Jordan,Angry,2018,0.444,0.763,
3om2TZtosZyHlITfewpIKD,Turn the Light On,Julia Holter,Angry,2018,0.278,0.828,
14Kac54bTQNCwwfPMZahjk,Sunday,Chipzel,Angry,2013,0.379,0.909,
6K0eV0Ekdd1d3s1TG9K2pz,Swift Descent (Tumble),Gareth Coker,Angry,2016,0.348,0.97,
3XpwUXxJGqT9xmPbZmpgHj,American Tune - Live,AJJ,Angry,2013,0.319,0.738,
6Doxb8rsJ0TIPQNLT8HIQl,Future Shock: III. —,William Brittelle,Angry,2012,0.305,0.577,
7pgWUNHLTlC39KY5zw4Rzd,Darts of War,The Black Knights,Angry,2015,0.429,0.572,
1dFMy0ycbYAkVbYzvjHPuv,The Kick of Something New,Teleborian,Angry,2016,0.395,0.642,
3MbsCmgq7W4Z8ruxNbmd0g,WISH,CloudNone,Angry,2019,0.28,0.709,
1t8TkZ9zzLStN9KstkpWNE,Crooked Reality,The Hearkening,Angry,2017,0.189,0.926,
0lhEQmBfNNnbkWbxyr78ld,The Voice of a Man with Nothing to Say,Charles Bobuck Contraption,Angry,2012,0.392,0.576,
6dVmfkkTwWoAINuGHhXHJF,The Transcender,Mattia Turzo,Angry,2018,0.146,0.656,
2M9RvT7cFMxdzirTfWSbfw,Pitchblaque - Binks remix,Levit∆te,Angry,2019,0.14,0.912,
0dkedIIXphhcjKzNRMNUwj,Possessor,Gost,Angry,2018,0.433,0.683,
3fhLBECV7ZarPfQuicqgoQ,Sick Bubblegum,Rob Zombie,Angry,2018,0.421,0.972,
0tLQnmMfqzzRYxhxtIvL5O,Sexy Suicide,Die System,Angry,2020,0.395,0.829,
3opehTCuNUyeyUgr8IXNVc,Moment of Silence,Bear Hands,Angry,2014,0.21,0.811,
7mXAuUq4mlLnmLCrjrIUnC,The Traveler,mcthfg,Angry,2019,0.107,0.596,
0L71A6QejGxezMKS26lwP5,Perfect Teeth,When Particles Collide,Angry,2013,0.359,0.951,
4gWB7XaTDpeT1OF1KqD5Hk,Inner Unrest,Queensrÿche,Angry,2019,0.381,0.866,
5lxHbFTJu3aRs0p9o2hVza,Life,03 Greedo,Angry,2019,0.414,0.583,
0v6lzwtg6kZbUwzwc8lYUg,Smile Models,Rene Hell,Angry,2013,0.039,0.56,
4qmbZuaqEdoZoReaBGRc3W,Так было,Artik & Asti,Angry,2016,0.26,0.588,
6DXVwqnuFP95SxhP2w6poM,Scoundrel,Bassline Drift,Angry,2016,0.19,0.706,
52kflBU5yHB7jxzHFgGfIz,Born To Lie,DREAMCAR,Angry,2017,0.433,0.848,
74y3lExlozvASEUMr8hBSs,"Outside (feat. E-40, Mvrcus Blvck & Lil E)",The Game,Angry,2016,0.394,0.661,
5IfBakBfpLza9qxsiE0hWR,Main Title,Georges Delerue,Angry,2015,0.422,0.634,
4Irqu1ZJzTaBgRNvDgjtYH,Stolen Religion (feat. Scorzayzee),Napoleon Da Legend,Angry,2020,0.395,0.77,
3TqF9w56zqrT5k3UsCFuni,Me + Myka,Blu,Angry,2019,0.373,0.798,
1QdG3nKKTrNWlN9x9t1cH6,FRIENDS - Borgeous Remix,Marshmello,Angry,2018,0.298,0.847,
6AZxpTzFMpb0FClUrM23e4,California 405 - Live,Europe,Angry,2017,0.172,0.911,
3h5hbpURoMxnVOFP9BkoNb,Lost in Paradise,Hearts On Fire,Angry,2018,0.312,0.924,
6vFyRHatQUW7yexMlZ6KK4,Racing the Lava,Gareth Coker,Angry,2015,0.075,0.833,
4NaHJVEfq2y3Xeq0plrsux,Make It Bun Dem - Flinch Remix,Skrillex,Angry,2012,0.258,0.723,
2CUfJOi2XEJ7GytkpXRT6C,On the Stage,Haunt,Angry,2020,0.157,0.964,
2S5E9QxHPYOiEfaKCXmVgi,All I Want,Conro,Angry,2019,0.271,0.892,
3kfanDX1s5RGUrMRvwCoZO,I'm in Love with You - Taito Tikaro Remix,Tony Moran,Angry,2018,0.134,0.804,
5W2KhlJ5eUiYCuf6LdNo9S,Dance You Off - Galavant Remix,Benjamin Ingrosso,Angry,2018,0.43,0.644,
3Xi10TdJzUy9gx5OHGdPXv,Yesterday (feat. Genoa Brown),Rich Tycoon,Angry,2014,0.289,0.775,
5eO0fa4ddVd9ClMaFYVUYW,In the Day We'll Never See,Winger,Angry,2019,0.309,0.842,
4FIb4lW5KjRPP7bzgJ6iFz,White Rabbit,Awake At Last,Angry,2017,0.331,0.926,
6hJw7tlcuauq3KS0HsvoON,Miss u,Satl,Angry,2017,0.402,0.674,
30w8yYV8ioPqzvh3PSmiO6,Berlin Tag und Nacht,Bushido,Angry,2013,0.234,0.807,
1MTsZyvc5crtEWl2xIV7TB,"Busted Console, Vol. 2",Pyrit,Angry,2014,0.4,0.676,
1noHXSXe3olOukPhonXXYw,HOP OUT,BLCKK,Angry,2020,0.417,0.672,
5TWTF187KSDoCvufs0gAWI,Monstercat Podcast Ep. 065,Monstercat Call of the Wild,Angry,2015,0.28,0.865,
5xIkn4cepD0NVyb9eqrGNA,Pure and Uncut - Screwed & Chopped,South Park Mexican,Angry,2014,0.124,0.679,
166EcBqB6V8MFEBk9q7qWk,Lose My Mind (feat. Mr Gabriel) [Luttrell Remix - Extended],Jai Wolf,Angry,2019,0.263,0.775,
0F3iXc9AzgQkt9DV4s0TUM,Any Day With You,Anna & Tamma,Angry,2019,0.268,0.621,
4ZJRqeFsEMqggzusvJ5jwj,Fiesta - Live,Leszek Możdżer,Angry,2017,0.259,0.642,
53QB1FqGteYbVtVNsxBPKu,Sauce,Cub da CookUpBoss,Angry,2019,0.219,0.668,
3V9LlOWRKMWHz2wrXFkfEs,Get Off,Chris Brown,Angry,2017,0.353,0.581,
5RXXvNEIdM9PgVRnXLnwDj,Gollum Fingers,KiloWatts,Angry,2014,0.186,0.783,
48x88Gpi7GOeJTw6T5G5uP,Josephine,714,Angry,2012,0.17,0.647,
2TYjvRClSNKz9Iyuk21wrj,Aliens,Virtual Riot,Angry,2017,0.39,0.942,
