tmdb_id,imdb_id,title,year,rating,genres,overview,poster_path,mood
1813,tt0118971,The Devil's Advocate,1997,7.5,"Drama, Horror, Mystery, Thriller","Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned.",/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg,Angry
206487,tt2397535,Predestination,2014,7.4,"Science Fiction, Thriller","Predestination chronicles the life of a Temporal Agent sent on an intricate series of time-travel journeys designed to prevent future killers from committing their crimes. Now, on his final assignment, the Agent must stop the one criminal that has eluded him throughout time and prevent a devastating attack in which thousands of lives will be lost.",/38Xr1JnV1ZcLQ55zmdSp6n475cZ.jpg,Angry
9509,tt0328107,Man on Fire,2004,7.5,"Action, Drama, Thriller","Jaded ex-CIA operative John Creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in Mexico City. They clash at first, but eventually bond, and when she's kidnapped he's consumed by fury and will stop at nothing to save her life.",/v8H6dPqXhHWW137ubxqD4HdHTib.jpg,Angry
11482,tt0074811,The Tenant,1976,7.7,"Horror, Mystery, Thriller",A quiet and inconspicuous man rents an apartment in France where he finds himself drawn into a rabbit hole of dangerous paranoia.,/4Qhzb1ICFMqE3isWoln497qSH7n.jpg,Angry
5503,tt0106977,The Fugitive,1993,7.5,"Action, Drama, Thriller","Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name.",/b3rEtLKyOnF89mcK75GXDXdmOEf.jpg,Angry
1895,tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,7.4,"Action, Adventure, Science Fiction",The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.,/xfSAoBEm9MNBjmlNcDYLvLSMlnq.jpg,Angry
271110,tt3498820,Captain America: Civil War,2016,7.4,"Action, Adventure, Science Fiction","Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,Angry
552178,tt9071322,Dark Waters,2019,7.5,"Drama, Thriller","A tenacious attorney uncovers a dark secret that connects a growing number of unexplained deaths to one of the world's largest corporations. In the process, he risks everything — his future, his family, and his own life — to expose the truth.",/yV6edeSb1ykiNpJ1ekRz8GPhENr.jpg,Angry
2503,tt0440963,The Bourne Ultimatum,2007,7.4,"Action, Drama, Mystery, Thriller","Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",/15rMz5MRXFp7CP4VxhjYw4y0FUn.jpg,Angry
10633,tt0061811,In the Heat of the Night,1967,7.7,"Crime, Drama, Mystery, Thriller","African-American Philadelphia police detective Virgil Tibbs is arrested on suspicion of murder by Bill Gillespie, the racist police chief of tiny Sparta, Mississippi. After Tibbs proves not only his own innocence but that of another man, he joins forces with Gillespie to track down the real killer. Their investigation takes them through every social level of the town, with Tibbs making enemies as well as unlikely friends as he hunts for the truth.",/fvqHTabYej3LwzKRRZCm6jV3g0O.jpg,Angry
101299,tt1951264,The Hunger Games: Catching Fire,2013,7.4,"Action, Adventure, Science Fiction","Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a ""Victor's Tour"" of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow prepares the 75th Annual Hunger Games (The Quarter Quell) - a competition that could change Panem forever.",/vrQHDXjVmbYzadOXQ0UaObunoy2.jpg,Angry
353081,tt4912910,Mission: Impossible - Fallout,2018,7.4,"Action, Adventure","When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg,Angry
1051,tt0067116,The French Connection,1971,7.5,"Action, Crime, Thriller",Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,/pH4saPwMjhnVGwmSH6RkMaHrt3s.jpg,Angry
284054,tt1825683,Black Panther,2018,7.4,"Action, Adventure, Science Fiction","King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,Angry
617653,tt4244994,The Last Duel,2021,7.5,"Action, Drama, History","King Charles VI declares that Knight Jean de Carrouges settle his dispute with his squire, Jacques Le Gris, by challenging him to a duel.",/zjrJE0fpzPvX8saJXj8VNfcjBoU.jpg,Angry
242,tt0099674,The Godfather Part III,1990,7.4,"Crime, Drama, Thriller","In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",/lm3pQ2QoQ16pextRsmnUbG2onES.jpg,Angry
312221,tt3076658,Creed,2015,7.4,"Action, Drama","The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",/1BfTsk5VWuw8FCocAhCyqnRbEzq.jpg,Angry
192,tt0091605,The Name of the Rose,1986,7.5,"Drama, Mystery, Thriller","14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence – which is considerable.",/2BuVu0j6v2kNY2gGxtO3sDGyob2.jpg,Angry
1359,tt0144084,American Psycho,2000,7.4,"Crime, Drama, Thriller","A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg,Angry
395834,tt5362988,Wind River,2017,7.4,"Crime, Drama, Mystery, Thriller",An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,/pySivdR845Hom4u4T2WNkJxe6Ad.jpg,Angry
451048,tt0870154,Jungle Cruise,2021,7.4,"Action, Adventure, Fantasy","Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.",/9dKCd55IuTT5QRs989m9Qlb7d2B.jpg,Angry
416144,tt5461944,Hotel Mumbai,2019,7.6,"Action, Drama, History, Thriller","Mumbai, India, November 26, 2008. While several terrorists spread hatred and death through the city, others attack the Taj Mahal Palace Hotel. Both hotel staff and guests risk their lives, making unthinkable sacrifices to protect themselves and keep everyone safe while help arrives.",/v32SC4HFZtlDRWXMaR2V2dWqAXJ.jpg,Angry
187,tt0401792,Sin City,2005,7.4,"Action, Crime, Thriller","Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.",/i66G50wATMmPrvpP95f0XP6ZdVS.jpg,Angry
8681,tt0936501,Taken,2008,7.4,"Action, Thriller","While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.",/y5Va1WXDX6nZElVirPrGxf6w99B.jpg,Angry
193756,tt1091191,Lone Survivor,2013,7.4,"Action, Drama, History, War","Four Navy SEALs on a covert mission to neutralize a high-level Taliban operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish.",/zaBIrloyhGK7iNTZMb3f9SARsl8.jpg,Angry
1654,tt0061578,The Dirty Dozen,1967,7.6,"Action, Adventure, War","12 American military prisoners in World War II are ordered to infiltrate a well-guarded enemy château and kill the Nazi officers vacationing there. The soldiers, most of whom are facing death sentences for a variety of violent crimes, agree to the mission and the possible commuting of their sentences.",/iFpgjfE4gt7guOLvrqgZZoO4Rjk.jpg,Angry
273481,tt3397884,Sicario,2015,7.4,"Action, Crime, Thriller",An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,/lz8vNyXeidqqOdJW9ZjnDAMb5Vr.jpg,Angry
370172,tt2382320,No Time to Die,2021,7.4,"Action, Romance, Thriller","Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg,Angry
154,tt0084726,Star Trek II: The Wrath of Khan,1982,7.5,"Action, Adventure, Science Fiction, Thriller","It is the 23rd century. The Federation Starship U.S.S. Enterprise is on routine training maneuvers and Admiral James T. Kirk seems resigned to the fact that this inspection may well be the last space mission of his career. But Khan is back. Aided by his exiled band of genetic supermen, Khan - brilliant renegade of 20th century Earth - has raided Space Station Regula One, stolen a top secret device called Project Genesis, wrested control of another Federation Starship and sets out in pursuit of the Enterprise, determined to let nothing stand in the way of his mission: kill Admiral Kirk... even if it means universal Armageddon.",/uPyLsKl8Z0LOoxeaFXsY5MxhR5s.jpg,Angry
388,tt0454848,Inside Man,2006,7.4,"Crime, Drama, Thriller","When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing.",/5ljZJLpQj8s3iSk3LylnFDyDoIK.jpg,Angry
697843,tt12263384,Extraction 2,2023,7.5,"Action, Thriller","Tasked with extracting a family who is at the mercy of a Georgian gangster, Tyler Rake infiltrates one of the world's deadliest prisons in order to save them. But when the extraction gets hot, and the gangster dies in the heat of battle, his equally ruthless brother tracks down Rake and his team to Vienna, in order to get revenge.",/7gKI9hpEMcZUQpNgKrkDzJpbnNS.jpg,Angry
984,tt0066999,Dirty Harry,1971,7.5,"Action, Crime, Thriller","When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath. Harry eventually collars Scorpio in the process of rescuing a kidnap victim, only to see him walk on technicalities. Now, the maverick detective is determined to nail the maniac himself.",/4PFF5FImrRQjeAuOP8NsCqUCEe5.jpg,Angry
315635,tt2250912,Spider-Man: Homecoming,2017,7.3,"Action, Adventure, Drama, Science Fiction","Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,Angry
58,tt0383574,Pirates of the Caribbean: Dead Man's Chest,2006,7.3,"Action, Adventure, Fantasy",Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,/uXEqmloGyP7UXAiphJUu2v2pcuE.jpg,Angry
